#time	diode A	diode B
1519940945.0	11.030895	11.237124
1519940965.1	11.030791	11.237090
1519940985.1	11.031059	11.237347
1519941005.2	11.031272	11.237561
1519941025.3	11.031100	11.237412
1519941045.4	11.031370	11.237647
1519941065.4	11.031526	11.237894
1519941085.5	11.031767	11.238083
1519941105.6	11.031122	11.237456
1519941125.6	11.031507	11.237797
1519941145.7	11.031004	11.237307
1519941165.8	11.031149	11.237510
1519941185.8	11.031219	11.237590
1519941205.9	11.031340	11.237681
1519941226.0	11.031057	11.237400
1519941246.1	11.031514	11.237799
1519941266.1	11.031569	11.237856
1519941286.2	11.030913	11.237230
1519941306.3	11.031177	11.237497
1519941326.3	11.031384	11.237693
1519941346.4	11.031634	11.237886
1519941366.5	11.031063	11.237359
1519941386.6	11.031319	11.237635
1519941406.6	11.031526	11.237831
1519941426.7	11.031513	11.237835
1519941446.8	11.031415	11.237776
1519941466.9	11.031249	11.237559
1519941486.9	11.031643	11.238033
1519941507.0	11.031524	11.237937
1519941527.1	11.031497	11.237891
1519941547.1	11.031633	11.237988
1519941567.2	11.031684	11.238021
1519941587.3	11.031857	11.238249
1519941607.3	11.031775	11.238174
1519941627.4	11.032057	11.238397
1519941647.5	11.030875	11.237247
1519941667.6	11.031764	11.238137
1519941687.6	11.031477	11.237823
1519941707.7	11.031548	11.237885
1519941727.8	11.031932	11.238383
1519941747.9	11.032154	11.238551
1519941767.9	11.032055	11.238444
1519941788.0	11.031942	11.238275
1519941808.1	11.032039	11.238385
1519941828.1	11.031979	11.238377
1519941848.2	11.032691	11.239026
1519941868.3	11.032386	11.238791
1519941888.3	11.032482	11.238883
1519941908.4	11.032342	11.238720
1519941928.5	11.031591	11.237939
1519941948.6	11.032374	11.238768
1519941968.6	11.032622	11.238975
1519941988.7	11.031968	11.238323
1519942008.8	11.032077	11.238479
1519942028.8	11.032763	11.239128
1519942048.9	11.032587	11.238948
1519942069.0	11.032011	11.238383
1519942089.1	11.032066	11.238441
1519942109.1	11.032311	11.238702
1519942129.2	11.032608	11.238989
1519942149.3	11.032951	11.239259
1519942169.4	11.032597	11.238983
1519942189.4	11.032615	11.238976
1519942209.5	11.032804	11.239189
1519942229.6	11.032820	11.239138
1519942249.7	11.032575	11.238988
1519942269.7	11.032600	11.238997
1519942289.8	11.032638	11.239090
1519942309.9	11.032510	11.238937
1519942329.9	11.032540	11.238994
1519942350.0	11.032568	11.238921
1519942370.1	11.033015	11.239362
1519942390.2	11.032859	11.239201
1519942410.2	11.032435	11.238789
